"ACCOUNTING_BOOK_ID","ACCOUNTING_PERIOD_ID","ACCOUNT_BASED_NUMBER","ACHEFT_REFERENCE_NO_","ADJUSTMENT_JOURNAL","ADJUSTMENT_TYPE_ID","AMOUNT_UNBILLED","AMOUNT_WITHHELD","APPROVAL_STATUS","APPROVED_CHECK","APPROVED_CHECK_NOT","APPROVER_LEVEL_ONE_ID","APPROVER_LEVEL_TWO_ID","APPROVER_ROLE_ID","APPROVER_ROLE_TWO_ID","BASE_AMOUNT","BILLADDRESS","BILLING_INSTRUCTIONS","BILL_PAY_TRANSACTION","BILL_REQUESTOR_ID","BULK_SUBMISSION_ID","BUSINESS_STYLE_ID","CARRIER","CARRIER_ADDRESS","CARRIER_LEBEL_ID","CLOSED","COMPANY_STATUS_ID","COUNTRY_ID","CREATED_BY_ID","CREATED_FROM_ID","CREATE_DATE","CREDIT_LIMIT_BALANCE_EXCLUDIN","CREDIT_LIMIT_BALANCE_WITH_THI","CREDIT_MEMO_AMOUNT","CURRENCY_ID","CURRENT_USER_HIDDEN_ID","CUSTOMER_ID","CUSTOMER_ID_0","CUSTOMER_QUANTITY_THRESHOLD","CUSTOMS_REGISTRATION_NUMBER","CUSTOM_FORM_ID","CUSTOM_SHIPPING_ADDR","DATE_BID_CLOSE","DATE_BID_OPEN","DATE_LAST_MODIFIED","DATE_TRANSACTION_SENT_TO_CUST","DELIVERY_TERMS_ID","DEPOSITE_ID","DEPOSIT_AMOUNT","DEPOSIT_DATE","DISCOUNT_ITEM_COPY_ID","DOCUMENT_DATE","DUE_DATE","EMAIL","EMPLOYEE_CUSTOM_ID","END_DATE","ENTITY_ID","EXCHANGE_RATE","EXPECTED_CLOSE","EXTERNAL_CUSTOMER_SALES_ORDER","EXTERNAL_REF_NUMBER","FAX","FOB","FORECAST_TYPE","FORWARDER","FORWARDER_ADDRESSEE","FORWARDER_ADDRESS_1","FORWARDER_ADDRESS_2","FORWARDER_ADDRESS_3","FORWARDER_ADDRESS_EXISTING__ID","FORWARDER_ADDRESS_WF","FORWARDER_ATTENTION","FORWARDER_CITY","FORWARDER_COUNTRY","FORWARDER_LABEL","FORWARDER_PHONE","FORWARDER_POSTCODE","FORWARDER_STATEPROVINCE","FORWARD_TO_ID","IMPORT_DECLARATION_NO_","IMPORT_PERMIT_NO_","INCLUDE_IN_FORECAST","INCOTERM","INTERCOMPANY_TRANSACTION_ID","INTERCO_FORWARDER_ADDRESS","IS_AUTOCALCULATE_LAG","IS_FINANCE_CHARGE","IS_FIRMED","IS_INTERCOMPANY","IS_NON_POSTING","IS_PAYMENT_HOLD","IS_TAX_REG_OVERRIDE","IS_WIP","ITEM_REVISION","JOB_ID","LANDED_COST_ALLOCATION_METHOD","LAST_MODIFIED_DATE","LAST_SALES_ACTIVITY","LEAD_SOURCE_ID","LOCATION_ID","LSA_LINK","LSA_LINK_NAME","MARK_VB_FROM_PO","MEMO","MEMORIZED","MESSAGE","MODE_OF_TRANSPORT_ID","MX_OPERATION_TYPE_ID","NATURE_OF_TRANSACTION_CODE_ID","NEEDS_BILL","NEEDS_REVENUE_COMMITMENT","NEXUS_NOTC_ID","NONDEDUCTIBLE_ADJUSTMENT_JO_ID","NONDEDUCTIBLE_TAX_ADJUSTED","NUMBER_OF_PRICING_TIERS","OLD_AMOUNT","OLD_AMOUNT_NOT_REQ","OLD_AMOUNT_NOT_REQUIRED","OLD_VENDOR","OLD_VENDOR_NOT_REQUIRED","OPENING_BALANCE_TRANSACTION","ORDER_TYPE","ORDER_TYPE_ID","PACKING_LIST_INSTRUCTIONS","PARTNER_ID","PAYMENT_INTERNAL_ID__SOURCE_ID","PAYMENT_TERMS_ID","PN_REF_NUM","PO_APPROVER_ID","PO_DATE","PROBABILITY","PRODUCT_CATALOGUE_GROUP_ID","PRODUCT_LABEL_INSTRUCTIONS","PROGRAM_ID","PROJECTED_TOTAL","PROMOTION_CODE_ID","PROMOTION_CODE_INSTANCE_ID","PURCHASE_ORDER_INSTRUCTIONS","PURPOSE_ID","REAPPROVAL","REFERENCE_DOCUMENT_INTERNAL_ID","REGION_OF_ORIGIN_ID","RELATED_TRANID","REMAINING_ISSUES","REMARKS","RENEWAL","REPORT_TIMESTAMP","REVENUE_COMMITMENT_STATUS","REVENUE_COMMITTED","REVENUE_STATUS","REVERSING_TRANSACTION_ID","REWARDS_EARN","RPO_ID","SALES_EFFECTIVE_DATE","SALES_REP_ID","SCHEDULING_METHOD_ID","SEIS_CUSTOMER_NAME","SEIS_SALES_ORDER_DISCCOUNT","SEIS_SALES_ORDER_INTERNAL_ID","SEIS_SALES_ORDER_NUMBER","SHIPADDRESS","SHIPMENT_RECEIVED","SHIPPING_ITEM_ID","SHIPPING_METHOD_ID","SHIPPING_PREFERENCE_ID","SOR_DISCOUNT_ID","SOR_END_DATE","SOR_START_DATE","SOR_TAG","SPECIAL_INSTRUCTIONS","START_DATE","STATUS","STO_ORDER_NO__ID","SYNC_TO_WMS_ID","TAX_CODE_CHECK_ID","TAX_REG_ID","TAX_WITHHELD","TEST_DELETE_ID","TITLE","TOTAL_AMORTIZE_AMOUNT","TOTAL_AMOUNT","TOTAL_BACK_ORDER_QTY__WF","TRANDATE","TRANID","TRANSACTION_EXTID","TRANSACTION_ID","TRANSACTION_NUMBER","TRANSACTION_PARTNER","TRANSACTION_SOURCE","TRANSACTION_TYPE","TRANSACTION_WEBSITE","TRANSFER_LOCATION","TRANS_IS_VSOE_BUNDLE","VENDOR_ACCOUNT_NO","VENDOR_BILL_PAYMENT_ADDRESS","VISIBLE_IN_CUSTOMER_CENTER","WEIGHTED_TOTAL","WITHHOLDING_TAX_APPLIES_TO","WTAX_CUST_PAY_POSTING_ACCOUNT","WTAX_JOURNAL_REVERSAL_FLAG","WT_APPLIED","WT_CODE_APPLIED","WT_RATE"
,,,,,,"0.0",,,,,,,,,,"Ms WongFUISLAND OFFSET PRINTING (S) PTE LTD3 Tuas South Street 1Singapore 638058Singapore",,"No",,,,,,,"2015-03-13 00:00:00",,,"243.0",,"2015-03-02 08:13:17",,,,"6.0",,,,,,"108.0",,,,"2015-03-26 08:40:22",,,,,,,,,"accounts@fuisland.com.sg",,,"5371.0","1.0",,,,"68619033",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-26 08:40:22",,,"45.0",,,,"PO#4390/15 L Exp L2: Phonics & Reading Skills (with ages)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"2/3/2015 0:11:49",,,,,,,"2015-03-02 00:00:00","243.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-03-12 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-03-02 00:00:00","PO-SG00251",,"212005.0","PO-SG00251",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Fong LinSENG LEE PRESS PTE LTD61 Tai Seng Avenue#01-01/03 UE Print Media HubSingapore 534167Singapore",,"No",,,,,,,"2015-04-21 00:00:00",,,"243.0",,"2015-04-10 07:19:33",,,,"6.0",,,,,,"108.0",,,,"2015-04-27 12:01:47",,,,,,,,,"fonglin@slp.com.sg",,,"5405.0","1.0",,,,"62981647",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-04-27 12:01:47",,,"45.0",,,,"PO#4410/15","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"9.0",,,,,,,,,,,,,,,,,,,,"10/4/2015 0:18:54",,,,,,,"2015-04-10 00:00:00","243.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-04-21 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-04-10 00:00:00","PO-SG00275",,"246667.0","PO-SG00275",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"GROLIER (MALAYSIA) SDN BHDLot 7.06-7.08, 7th Floor, First Nationwide Tower161 Jalan Tun H S Lee, 50000 Kuala LumpurMalaysiaSingapore",,"No",,,,,,,"2015-03-26 00:00:00",,,"244.0",,"2015-03-18 02:03:20",,,,"1.0",,,,,,"132.0",,,,"2015-03-26 12:34:07",,,,,,,,,,,,"5447.0","1.39046592",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-26 12:34:07",,,"45.0",,,,"GSA (PO 00124)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"17/3/2015 18:58:18",,,,,,,"2015-03-18 00:00:00","244.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-03-18 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-03-18 00:00:00","PO-SG00258",,"222987.0","PO-SG00258",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"K. WIWATRDC PRO CO.,LTD.351/58-59 SOI RAMA 9 VILLRAMA 9 RD.HUAYKWANG BANGKOK 10320Thailand",,"No",,,,,,,"2015-03-12 00:00:00",,,"8947.0",,"2015-03-25 09:49:19",,,,"7.0",,,,,,"136.0",,,,"2015-03-25 10:22:18",,,,,,,,"2015-03-12 00:00:00",,,,"9269.0","1.0",,,,"02-719-6049",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-25 10:22:18",,,"54.0",,,,"CDDMEA 300 sets","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"2.0",,,,,,,,,,,,"5.0",,,,"12463",,,,"25/3/2015 2:46:56",,,,,,,"2015-03-12 00:00:00","8947.0",,,,,,"TH RAMA MAINThailand","2015-03-12 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-03-12 00:00:00","PO-TH0080",,"228352.0","PO-TH0080",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"FATT HIN FURNISHING INTERIAR DECORATION19 LORONG OH CHENG KEAT IMPIANA BOUGAINVILLEA(NORTH WING)30250 IPOH PERAKMalaysia",,"No",,,,,,,"2015-03-18 00:00:00",,,"198.0",,"2015-03-17 00:46:21",,,,"5.0",,,,,,"164.0",,,,"2015-03-18 10:20:15",,,,,,,,,,,,"526.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-18 10:20:15",,,"1.0",,,,"LOCAL 08847 DO:4043","No","...",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"16/3/2015 17:41:10",,,,,,,"2015-03-17 00:00:00","198.0",,,,,,"AzmiBangunan MIGA, Lot 1998/C,Jalan Perusahaan 3, Taman Industri Selesa Jaya (Balakong),Balakong,  43300Malaysia","2015-03-18 00:00:00",,,,,,,,,,"Fully Billed",,"2.0",,,,,,,,,"2015-03-17 00:00:00","PO-MY00832",,"221953.0","PO-MY00832",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-04-17 00:00:00",,,"10597.0",,"2015-03-16 07:25:20",,,,"1.0",,,,,,"164.0",,,,"2015-04-23 03:46:43",,,,,,,,,,,,"6249.0","3.72184595",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-04-23 03:46:43",,,"6.0",,,,"OTC#44677543","No","Via Air",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"16/3/2015 0:22:37",,,,,,,"2015-03-16 00:00:00","10597.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-04-17 00:00:00","19377.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-03-16 00:00:00","PO-MY00829",,"221782.0","PO-MY00829",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"SCHOLASTIC CANADA LTD.175 Hillmount Road,MarkhamON  L6C 1Z7Canada",,"No",,,,,,,"2015-03-11 00:00:00",,,"97.0",,"2015-02-25 03:56:50",,,,"1.0",,,,,,"164.0",,,,"2015-05-26 03:57:17",,,,,,,,"2015-03-11 00:00:00",,,,"823.0","3.62920279",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-05-26 03:57:17",,,"2.0",,,,"Via DHL","No","Deliver to SDC warehouse",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"24/2/2015 19:52:34",,,,,,,"2015-02-25 00:00:00","97.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-11 00:00:00","71.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-25 00:00:00","PO-MY00788",,"203340.0","PO-MY00788",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Fong LinSENG LEE PRESS PTE LTD61 Tai Seng Avenue#01-01/03 UE Print Media HubSingapore 534167Singapore",,"No",,,,,,,"2015-04-06 00:00:00",,,"243.0",,"2015-03-24 02:04:47",,,,"6.0",,,,,,"108.0",,,,"2015-04-20 03:28:08",,,,,,,,,"fonglin@slp.com.sg",,,"5405.0","1.0",,,,"62981647",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-04-20 03:28:08",,,"45.0",,,,"PO# 4396/15 Active Grammar for Classes 1 to 3 (IE)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"9.0",,,,,,,,,,,,,,,,,,,,"23/3/2015 19:3:39",,,,,,,"2015-03-24 00:00:00","243.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-04-07 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-03-24 00:00:00","PO-SG00262",,"227013.0","PO-SG00262",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Mr LimThumbprints Utd Sdn BhdLot 24 Jalan RP3Rawang Perdana IndustrialSelangor Selangor 48000Malaysia",,"No",,,,,,,"2015-05-29 00:00:00",,,"108.0",,"2015-04-17 08:42:51",,,,"5.0",,,,,,"164.0",,,,"2015-06-01 04:20:18",,,,,,,,,,"108.0",,"6247.0","1.0",,,,"603-6092 6976",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-06-01 04:20:18",,,"2.0",,,,"MM5","No","Thanks & Regards,Jessie",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"17/4/2015 1:32:55",,,,,,,"2015-04-17 00:00:00","108.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-05-29 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-04-17 00:00:00","PO-MY00916",,"252991.0","PO-MY00916",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Ms WongFUISLAND OFFSET PRINTING (S) PTE LTD3 Tuas South Street 1Singapore 638058Singapore",,"No",,,,,,,"2015-03-13 00:00:00",,,"243.0",,"2015-03-02 08:06:10",,,,"6.0",,,,,,"108.0",,,,"2015-03-26 08:46:17",,,,,,,,,"accounts@fuisland.com.sg",,,"5371.0","1.0",,,,"68619033",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-26 08:46:17",,,"45.0",,,,"PO#4387/15 L Exp K1: Alphabet & Handwriting (with ages)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"2/3/2015 0:4:59",,,,,,,"2015-03-02 00:00:00","243.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-03-12 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-03-02 00:00:00","PO-SG00248",,"211999.0","PO-SG00248",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Ms WongFUISLAND OFFSET PRINTING (S) PTE LTD3 Tuas South Street 1Singapore 638058Singapore",,"No",,,,,,,"2015-03-13 00:00:00",,,"243.0",,"2015-03-02 08:10:12",,,,"6.0",,,,,,"108.0",,,,"2015-03-26 08:43:36",,,,,,,,,"accounts@fuisland.com.sg",,,"5371.0","1.0",,,,"68619033",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-26 08:43:36",,,"45.0",,,,"PO#4388/15 L Exp L3: Multiplication & Division (with ages)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"2/3/2015 0:8:5",,,,,,,"2015-03-02 00:00:00","243.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-03-12 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-03-02 00:00:00","PO-SG00249",,"212003.0","PO-SG00249",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"GROLIER (MALAYSIA) SDN. BHD.LOT 7.01, 7.06-7.08, 7TH FL, PLAZA FIRST NATIONAWIDE161 JALAN TUN H S LEEKUALA LUMPUR 50000Malaysia",,"No",,,,,,,"2015-02-17 00:00:00",,,"8947.0",,"2015-02-25 09:49:41",,,,"1.0",,,,,,"136.0",,,,"2015-03-25 08:41:39",,,,,,,,"2015-02-20 00:00:00",,,,"9154.0","32.4991875",,,,"603-20705708",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-25 08:41:39",,,"54.0",,,,,"No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,"5.0",,,,"SO-MY004481",,,,"25/2/2015 1:47:33",,,,,,,"2015-02-20 00:00:00","8947.0",,,,,,"TH RAMA MAINThailand","2015-03-03 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-20 00:00:00","PO-TH0069",,"204975.0","PO-TH0069",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"KUAN PRESS SDN BHDNO8&9, JALAN SR 3/7, TAMAN SERDANG RAYA, SECTION 3SERI KEMBANGANSELANGOR 43300Malaysia",,"No",,,,,,,"2015-03-12 00:00:00",,,"109.0",,"2015-02-27 01:09:35",,,,"5.0",,,,,,"164.0",,,,"2015-03-12 07:47:43",,,,,,,"2015-02-27 00:00:00",,"SALES3@KUANPRESS.COM.MY",,,"784.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-12 07:47:43",,,"2.0",,,,"PO-MY00767","No","Excess PO",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"2.0",,,,,,,,,,,,,,,,,,,,"26/02/2015 17:09:33",,,,,,,"2015-02-27 00:00:00","198.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-12 00:00:00",,,,,,,,,,"Fully Billed",,"2.0",,,,,,,,,"2015-02-27 00:00:00","PO-MY00791",,"209453.0","PO-MY00791","webServices","Web Services","Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"ACE ALLIANCE MERCHANDISING2.022,2ND FLR,ENDAH PARADE,1 JALAN 1149E,BANDAR BARU SRI PETALING,57000 KUALA LUMPURMalaysia",,"No",,,,,,,"2015-03-30 00:00:00",,,"108.0",,"2015-03-26 01:12:44",,,,"5.0",,,,,,"164.0",,,,"2015-04-23 07:13:59",,,,,,,,,,,,"459.0","1.0",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-04-23 07:13:59",,,"6.0",,,,"Decodable CDs","No","Thanks & Regards,Jessie",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,,,,,,,,,,,,,,,,,,,,,"25/3/2015 18:4:20",,,,,,,"2015-03-26 00:00:00","108.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-30 00:00:00",,,,,,,,,,"Fully Billed",,"2.0",,,,,,,,,"2015-03-26 00:00:00","PO-MY00850",,"228495.0","PO-MY00850",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Ms WongFUISLAND OFFSET PRINTING (S) PTE LTD3 Tuas South Street 1Singapore 638058Singapore",,"No",,,,,,,"2015-03-24 00:00:00",,,"243.0",,"2015-03-10 01:00:44",,,,"6.0",,,,,,"108.0",,,,"2015-03-26 09:13:05",,,,,,,,,"accounts@fuisland.com.sg",,,"5371.0","1.0",,,,"68619033",,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-26 09:13:05",,,"45.0",,,,"PO#4394/15 Pre-School Resources - 4pp Flyer","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"9/3/2015 17:59:11",,,,,,,"2015-03-10 00:00:00","243.0",,,,,,"LOCATION 3 3017 Ubi Road 1 #01-131408708Singapore","2015-03-19 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-03-10 00:00:00","PO-SG00254",,"217078.0","PO-SG00254",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-02-20 00:00:00",,,"168.0",,"2015-02-12 09:30:48",,,,"1.0",,,,,,"133.0",,,,"2015-02-23 03:51:54",,,,,,,,,,,,"6249.0","3.59922815",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-23 03:51:54",,,"6.0",,,,"TRADE DHL","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"12/2/2015 1:28:0",,,,,,,"2015-02-12 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-02-19 00:00:00","71.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-12 00:00:00","PO-MY00777",,"195138.0","PO-MY00777",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-03-17 00:00:00",,,"10597.0",,"2015-02-24 04:36:44",,,,"1.0",,,,,,"164.0",,,,"2015-03-26 04:11:43",,,,,,,,"2015-03-17 00:00:00",,,,"6249.0","3.648",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-26 04:11:43",,,"2.0",,,,"OTC#44623934","No","Via DHL",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"23/2/2015 20:24:44",,,,,,,"2015-02-24 00:00:00","10597.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-17 00:00:00","71.0",,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-24 00:00:00","PO-MY00783",,"201163.0","PO-MY00783",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-03-13 00:00:00",,,"10597.0",,"2015-02-26 03:55:58",,,,"1.0",,,,,,"164.0",,,,"2015-03-25 10:15:20",,,,,,,,"2015-03-19 00:00:00",,,,"6249.0","3.63437595",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-03-25 10:15:20",,,"6.0",,,,"OTC#44631107","No","Via DHL",,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"25/2/2015 19:41:30",,,,,,,"2015-02-26 00:00:00","10597.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-03-13 00:00:00",,,,,,,,,,"Fully Billed",,"1.0",,,,,,,,,"2015-02-26 00:00:00","PO-MY00790",,"206785.0","PO-MY00790",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-02-13 00:00:00",,,"168.0",,"2015-01-05 06:33:20",,,,"1.0",,,,,,"133.0",,,,"2015-02-13 07:34:21",,,,,,,,"2015-01-15 00:00:00",,,,"6249.0","3.5293",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-13 07:34:21",,,"2.0",,,,"MAL-336-2014 (US - BC JAN '15 - Batch 3)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"4/1/2015 22:24:59",,,,,,,"2015-01-05 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-02-05 00:00:00","19376.0",,,,,,,,,"Closed",,"1.0",,,,,,,,,"2015-01-05 00:00:00","PO-MY00628",,"164676.0","PO-MY00628",,,"Purchase Order",,,"No",,,"T",,,,,,,
,,,,,,"0.0",,,,,,,,,,"Scholastic Inc.6336 Algoa RoadJefferson City  MO 65101United States",,"No",,,,,,,"2015-02-13 00:00:00",,,"168.0",,"2015-01-05 04:43:25",,,,"1.0",,,,,,"133.0",,,,"2015-02-13 10:36:28",,,,,,,,"2015-01-15 00:00:00",,,,"6249.0","3.5293",,,,,,,,,,,,,,,,,,,,,,,,"No",,,,"No","No","No","No","Yes","No","No","F",,,,"2015-02-13 10:36:28",,,"2.0",,,,"MAL-330-2014(BC-NFD)","No",,,,,"No","Yes",,,"F",,,,,,,"No",,,,,,"8.0",,,,,,,,,,,,,,,,,,,,"4/1/2015 20:37:22",,,,,,,"2015-01-05 00:00:00","168.0",,,,,,"Lim Chong HuiPT43117, Batu 13,Off Jalan Balakong,Balakong,  43300Malaysia","2015-02-10 00:00:00","19376.0",,,,,,,,,"Closed",,"1.0",,,,,,,,,"2015-01-05 00:00:00","PO-MY00625",,"164538.0","PO-MY00625",,,"Purchase Order",,,"No",,,"T",,,,,,,
